repositoryId,name,size,color
MDEwOlJlcG9zaXRvcnkxMzE1NzA0MjU=,TypeScript,1071145,#2b7489
MDEwOlJlcG9zaXRvcnkxMzE1NzA0MjU=,CSS,861727,#563d7c
MDEwOlJlcG9zaXRvcnkxMzE1NzA0MjU=,HTML,72236,#e34c26
MDEwOlJlcG9zaXRvcnkxMzE1NzA0MjU=,Dockerfile,20058,#384d54
MDEwOlJlcG9zaXRvcnkxMzE1NzA0MjU=,Others,31298,#000000
MDEwOlJlcG9zaXRvcnk1NDE4MjE3NQ==,Others,0,#000000
MDEwOlJlcG9zaXRvcnkxODY1MjE1NTE=,HTML,29214,#e34c26
MDEwOlJlcG9zaXRvcnkxODY1MjE1NTE=,JavaScript,21394,#f1e05a
MDEwOlJlcG9zaXRvcnkxODY1MjE1NTE=,Vue,17044,#41b883
MDEwOlJlcG9zaXRvcnkxODY1MjE1NTE=,CSS,11984,#563d7c
MDEwOlJlcG9zaXRvcnkxODY1MjE1NTE=,Others,2723,#000000
MDEwOlJlcG9zaXRvcnkzOTczNTcwMg==,JavaScript,44866,#f1e05a
MDEwOlJlcG9zaXRvcnkzOTczNTcwMg==,TypeScript,36561,#2b7489
MDEwOlJlcG9zaXRvcnkzOTczNTcwMg==,HTML,16194,#e34c26
MDEwOlJlcG9zaXRvcnkzOTczNTcwMg==,CSS,4968,#563d7c
MDEwOlJlcG9zaXRvcnkzOTczNTcwMg==,Others,2418,#000000
MDEwOlJlcG9zaXRvcnkyMjc3Mjk0OQ==,C#,284738,#178600
MDEwOlJlcG9zaXRvcnkyMjc3Mjk0OQ==,CSS,266896,#563d7c
MDEwOlJlcG9zaXRvcnkyMjc3Mjk0OQ==,ASP,146580,#6a40fd
MDEwOlJlcG9zaXRvcnkyMjc3Mjk0OQ==,JavaScript,70896,#f1e05a
MDEwOlJlcG9zaXRvcnkyMjc3Mjk0OQ==,Others,3736,#000000
MDEwOlJlcG9zaXRvcnkzOTM1MTc2ODc=,HTML,16003,#e34c26
MDEwOlJlcG9zaXRvcnkzOTM1MTc2ODc=,TypeScript,12122,#2b7489
MDEwOlJlcG9zaXRvcnkzOTM1MTc2ODc=,JavaScript,2943,#f1e05a
MDEwOlJlcG9zaXRvcnkzOTM1MTc2ODc=,SCSS,1527,#c6538c
MDEwOlJlcG9zaXRvcnkzOTM1MTc2ODc=,Others,2,#000000
MDEwOlJlcG9zaXRvcnk5MjE5MTI0OQ==,C#,27147,#178600
MDEwOlJlcG9zaXRvcnk5MjE5MTI0OQ==,CSS,6982,#563d7c
MDEwOlJlcG9zaXRvcnk5MjE5MTI0OQ==,JavaScript,4305,#f1e05a
MDEwOlJlcG9zaXRvcnk5MjE5MTI0OQ==,TypeScript,1091,#2b7489
MDEwOlJlcG9zaXRvcnk5MjE5MTI0OQ==,HTML,904,#e34c26
MDEwOlJlcG9zaXRvcnk5MjE5MTI0OQ==,Others,6940,#000000
MDEwOlJlcG9zaXRvcnk3MzY0NzQyMw==,C#,743010,#178600
MDEwOlJlcG9zaXRvcnk3MzY0NzQyMw==,JavaScript,521210,#f1e05a
MDEwOlJlcG9zaXRvcnk3MzY0NzQyMw==,HTML,457774,#e34c26
MDEwOlJlcG9zaXRvcnk3MzY0NzQyMw==,CSS,449482,#563d7c
MDEwOlJlcG9zaXRvcnk3MzY0NzQyMw==,Makefile,312680,#427819
MDEwOlJlcG9zaXRvcnk3MzY0NzQyMw==,Shell,197696,#89e051
MDEwOlJlcG9zaXRvcnk3MzY0NzQyMw==,Ruby,181201,#701516
MDEwOlJlcG9zaXRvcnk3MzY0NzQyMw==,PowerShell,83159,#012456
MDEwOlJlcG9zaXRvcnk3MzY0NzQyMw==,CoffeeScript,72548,#244776
MDEwOlJlcG9zaXRvcnk3MzY0NzQyMw==,Sass,25737,#a53b70
MDEwOlJlcG9zaXRvcnk3MzY0NzQyMw==,Others,278106,#000000
MDEwOlJlcG9zaXRvcnkxMDkyMDA2NzA=,TypeScript,2586,#2b7489
MDEwOlJlcG9zaXRvcnkxMDkyMDA2NzA=,CSS,1931,#563d7c
MDEwOlJlcG9zaXRvcnkxMDkyMDA2NzA=,HTML,1430,#e34c26
MDEwOlJlcG9zaXRvcnkxMDkyMDA2NzA=,Others,670,#000000
MDEwOlJlcG9zaXRvcnk1ODM0ODkzNA==,JavaScript,50598,#f1e05a
MDEwOlJlcG9zaXRvcnk1ODM0ODkzNA==,TypeScript,18089,#2b7489
MDEwOlJlcG9zaXRvcnk1ODM0ODkzNA==,HTML,11024,#e34c26
MDEwOlJlcG9zaXRvcnk1ODM0ODkzNA==,Others,14862,#000000
MDEwOlJlcG9zaXRvcnk5MjYxODAyNQ==,C#,116411,#178600
MDEwOlJlcG9zaXRvcnk5MjYxODAyNQ==,CSS,113357,#563d7c
MDEwOlJlcG9zaXRvcnk5MjYxODAyNQ==,JavaScript,59139,#f1e05a
MDEwOlJlcG9zaXRvcnk5MjYxODAyNQ==,HTML,56112,#e34c26
MDEwOlJlcG9zaXRvcnk5MjYxODAyNQ==,Dockerfile,52234,#384d54
MDEwOlJlcG9zaXRvcnk5MjYxODAyNQ==,Shell,32518,#89e051
MDEwOlJlcG9zaXRvcnk5MjYxODAyNQ==,TypeScript,26778,#2b7489
MDEwOlJlcG9zaXRvcnk5MjYxODAyNQ==,Handlebars,103,#f7931e
MDEwOlJlcG9zaXRvcnk5MjYxODAyNQ==,Others,804,#000000
MDEwOlJlcG9zaXRvcnk0NTM2NTYzMg==,JavaScript,127515,#f1e05a
MDEwOlJlcG9zaXRvcnk0NTM2NTYzMg==,HTML,118416,#e34c26
MDEwOlJlcG9zaXRvcnk0NTM2NTYzMg==,CSS,86272,#563d7c
MDEwOlJlcG9zaXRvcnk0NTM2NTYzMg==,Shell,63636,#89e051
MDEwOlJlcG9zaXRvcnk0NTM2NTYzMg==,Nginx,6647,#009639
MDEwOlJlcG9zaXRvcnk0NTM2NTYzMg==,Others,2590,#000000
MDEwOlJlcG9zaXRvcnkyODg3NTA5OTY=,JavaScript,151257,#f1e05a
MDEwOlJlcG9zaXRvcnkyODg3NTA5OTY=,CSS,38886,#563d7c
MDEwOlJlcG9zaXRvcnkyODg3NTA5OTY=,HTML,24911,#e34c26
MDEwOlJlcG9zaXRvcnkyODg3NTA5OTY=,TypeScript,20678,#2b7489
MDEwOlJlcG9zaXRvcnkyODg3NTA5OTY=,SCSS,19968,#c6538c
MDEwOlJlcG9zaXRvcnkyODg3NTA5OTY=,Others,5570,#000000
MDEwOlJlcG9zaXRvcnkzNjk1OTc3MQ==,JavaScript,499341,#f1e05a
MDEwOlJlcG9zaXRvcnkzNjk1OTc3MQ==,HTML,172068,#e34c26
MDEwOlJlcG9zaXRvcnkzNjk1OTc3MQ==,CSS,164641,#563d7c
MDEwOlJlcG9zaXRvcnkzNjk1OTc3MQ==,C#,138226,#178600
MDEwOlJlcG9zaXRvcnkzNjk1OTc3MQ==,ASP,56057,#6a40fd
MDEwOlJlcG9zaXRvcnkzNjk1OTc3MQ==,Batchfile,16142,#C1F12E
MDEwOlJlcG9zaXRvcnkzNjk1OTc3MQ==,Shell,1139,#89e051
MDEwOlJlcG9zaXRvcnkzNjk1OTc3MQ==,Others,25972,#000000
MDEwOlJlcG9zaXRvcnk2OTQyODAwNw==,C#,10020,#178600
MDEwOlJlcG9zaXRvcnk2OTQyODAwNw==,TypeScript,4333,#2b7489
MDEwOlJlcG9zaXRvcnk2OTQyODAwNw==,HTML,2510,#e34c26
MDEwOlJlcG9zaXRvcnk2OTQyODAwNw==,CSS,639,#563d7c
MDEwOlJlcG9zaXRvcnk2OTQyODAwNw==,JavaScript,544,#f1e05a
MDEwOlJlcG9zaXRvcnk2OTQyODAwNw==,Others,4226,#000000
MDEwOlJlcG9zaXRvcnkzNDQ4ODMwNA==,HTML,41372,#e34c26
MDEwOlJlcG9zaXRvcnkzNDQ4ODMwNA==,JavaScript,23070,#f1e05a
MDEwOlJlcG9zaXRvcnkzNDQ4ODMwNA==,Others,1274,#000000
MDEwOlJlcG9zaXRvcnkxMjQ0NjIxNjA=,HTML,15713,#e34c26
MDEwOlJlcG9zaXRvcnkxMjQ0NjIxNjA=,CSS,4604,#563d7c
MDEwOlJlcG9zaXRvcnkxMjQ0NjIxNjA=,JavaScript,1993,#f1e05a
MDEwOlJlcG9zaXRvcnkxMjQ0NjIxNjA=,Others,2141,#000000
MDEwOlJlcG9zaXRvcnkxMTA3OTE2NzQ=,JavaScript,1539,#f1e05a
MDEwOlJlcG9zaXRvcnkxMTA3OTE2NzQ=,Others,1903,#000000
MDEwOlJlcG9zaXRvcnkxNTYxMDk3Njc=,C#,67002,#178600
MDEwOlJlcG9zaXRvcnkxNTYxMDk3Njc=,CSS,51823,#563d7c
MDEwOlJlcG9zaXRvcnkxNTYxMDk3Njc=,JavaScript,51742,#f1e05a
MDEwOlJlcG9zaXRvcnkxNTYxMDk3Njc=,Dockerfile,8528,#384d54
MDEwOlJlcG9zaXRvcnkxNTYxMDk3Njc=,HTML,4200,#e34c26
MDEwOlJlcG9zaXRvcnkxNTYxMDk3Njc=,Others,71263,#000000
MDEwOlJlcG9zaXRvcnkzNDY4ODAzMTI=,JavaScript,2067,#f1e05a
MDEwOlJlcG9zaXRvcnkzNDY4ODAzMTI=,HTML,1474,#e34c26
MDEwOlJlcG9zaXRvcnkzNDY4ODAzMTI=,Others,104,#000000
MDEwOlJlcG9zaXRvcnkzMzUxODQ5NDI=,JavaScript,46334,#f1e05a
MDEwOlJlcG9zaXRvcnkzMzUxODQ5NDI=,TypeScript,24908,#2b7489
MDEwOlJlcG9zaXRvcnkzMzUxODQ5NDI=,HTML,17278,#e34c26
MDEwOlJlcG9zaXRvcnkzMzUxODQ5NDI=,SCSS,15111,#c6538c
MDEwOlJlcG9zaXRvcnkzMzUxODQ5NDI=,CSS,14989,#563d7c
MDEwOlJlcG9zaXRvcnkzMzUxODQ5NDI=,PowerShell,12616,#012456
MDEwOlJlcG9zaXRvcnkzMzUxODQ5NDI=,Handlebars,4245,#f7931e
MDEwOlJlcG9zaXRvcnkzMzUxODQ5NDI=,Others,310,#000000
MDEwOlJlcG9zaXRvcnkzMDA0OTg4NzU=,JavaScript,19018,#f1e05a
MDEwOlJlcG9zaXRvcnkzMDA0OTg4NzU=,HTML,11057,#e34c26
MDEwOlJlcG9zaXRvcnkzMDA0OTg4NzU=,Vue,10382,#41b883
MDEwOlJlcG9zaXRvcnkzMDA0OTg4NzU=,TypeScript,3857,#2b7489
MDEwOlJlcG9zaXRvcnkzMDA0OTg4NzU=,SCSS,19,#c6538c
MDEwOlJlcG9zaXRvcnkzMDA0OTg4NzU=,Others,5509,#000000
MDEwOlJlcG9zaXRvcnk5MDUwMzYzOA==,TypeScript,9784,#2b7489
MDEwOlJlcG9zaXRvcnk5MDUwMzYzOA==,HTML,4321,#e34c26
MDEwOlJlcG9zaXRvcnk5MDUwMzYzOA==,CSS,3084,#563d7c
MDEwOlJlcG9zaXRvcnk5MDUwMzYzOA==,JavaScript,2202,#f1e05a
MDEwOlJlcG9zaXRvcnk5MDUwMzYzOA==,Others,7838,#000000
MDEwOlJlcG9zaXRvcnkzMTU4NDU0Mg==,HTML,4480,#e34c26
MDEwOlJlcG9zaXRvcnkzMTU4NDU0Mg==,CSS,1359,#563d7c
MDEwOlJlcG9zaXRvcnkzMTU4NDU0Mg==,JavaScript,680,#f1e05a
MDEwOlJlcG9zaXRvcnkzMTU4NDU0Mg==,Others,86,#000000
MDEwOlJlcG9zaXRvcnkyOTQ4NDQwNDI=,JavaScript,19496,#f1e05a
MDEwOlJlcG9zaXRvcnkyOTQ4NDQwNDI=,HTML,12366,#e34c26
MDEwOlJlcG9zaXRvcnkyOTQ4NDQwNDI=,TypeScript,3155,#2b7489
MDEwOlJlcG9zaXRvcnkyOTQ4NDQwNDI=,SCSS,375,#c6538c
MDEwOlJlcG9zaXRvcnkyOTQ4NDQwNDI=,Others,1244,#000000
MDEwOlJlcG9zaXRvcnkyMDE5MzQ1OTQ=,C#,41068,#178600
MDEwOlJlcG9zaXRvcnkyMDE5MzQ1OTQ=,Batchfile,2845,#C1F12E
MDEwOlJlcG9zaXRvcnkyMDE5MzQ1OTQ=,Others,32297,#000000
MDEwOlJlcG9zaXRvcnkxOTkzNzcyNTA=,Others,0,#000000
MDEwOlJlcG9zaXRvcnkxMjcyMjg3NTY=,JavaScript,24230,#f1e05a
MDEwOlJlcG9zaXRvcnkxMjcyMjg3NTY=,CSS,8588,#563d7c
MDEwOlJlcG9zaXRvcnkxMjcyMjg3NTY=,HTML,369,#e34c26
MDEwOlJlcG9zaXRvcnkxMjcyMjg3NTY=,Others,429,#000000
MDEwOlJlcG9zaXRvcnkxMjE4MjM5MTA=,HTML,6434,#e34c26
MDEwOlJlcG9zaXRvcnkxMjE4MjM5MTA=,JavaScript,3703,#f1e05a
MDEwOlJlcG9zaXRvcnkxMjE4MjM5MTA=,CSS,1294,#563d7c
MDEwOlJlcG9zaXRvcnkxMjE4MjM5MTA=,Dockerfile,573,#384d54
MDEwOlJlcG9zaXRvcnkxMjE4MjM5MTA=,Others,3605,#000000
MDEwOlJlcG9zaXRvcnkxMDg4ODE2ODU=,TypeScript,3530,#2b7489
MDEwOlJlcG9zaXRvcnkxMDg4ODE2ODU=,JavaScript,2779,#f1e05a
MDEwOlJlcG9zaXRvcnkxMDg4ODE2ODU=,HTML,1301,#e34c26
MDEwOlJlcG9zaXRvcnkxMDg4ODE2ODU=,CSS,364,#563d7c
MDEwOlJlcG9zaXRvcnkxMDg4ODE2ODU=,Others,4410,#000000
